Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-29 23:58:19.604,114319.5,0.001,BTCUSDT
2025-09-29 23:58:19.604,114319.5,0.08,BTCUSDT
2025-09-29 23:58:19.604,114319.5,0.052,BTCUSDT
2025-09-29 23:58:19.604,114319.6,0.067,BTCUSDT
2025-09-29 23:58:19.604,114319.8,0.001,BTCUSDT
2025-09-29 23:58:19.604,114319.8,0.007,BTCUSDT
2025-09-29 23:58:19.604,114319.8,0.002,BTCUSDT
2025-09-29 23:58:19.604,114319.8,0.002,BTCUSDT
2025-09-29 23:58:19.604,114319.8,0.005,BTCUSDT
2025-09-29 23:58:19.604,114319.9,0.457,BTCUSDT
2025-09-29 23:58:19.604,114319.9,0.002,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.002,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.009,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.002,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.041,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.004,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.005,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.07,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.033,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.004,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.013,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.07,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.031,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114320.0,1.695,BTCUSDT
2025-09-29 23:58:19.604,114320.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114320.3,0.001,BTCUSDT
2025-09-29 23:58:19.604,114320.4,0.002,BTCUSDT
2025-09-29 23:58:19.604,114320.4,0.002,BTCUSDT
2025-09-29 23:58:19.604,114320.4,0.002,BTCUSDT
2025-09-29 23:58:19.604,114320.5,0.419,BTCUSDT
2025-09-29 23:58:19.604,114320.5,0.001,BTCUSDT
2025-09-29 23:58:19.604,114320.5,0.394,BTCUSDT
2025-09-29 23:58:19.604,114320.5,0.002,BTCUSDT
2025-09-29 23:58:19.604,114320.5,0.002,BTCUSDT
2025-09-29 23:58:19.604,114320.8,0.001,BTCUSDT
2025-09-29 23:58:19.604,114320.9,0.031,BTCUSDT
2025-09-29 23:58:19.604,114321.0,0.004,BTCUSDT
2025-09-29 23:58:19.604,114321.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114321.0,0.031,BTCUSDT
2025-09-29 23:58:19.604,114321.0,0.002,BTCUSDT
2025-09-29 23:58:19.604,114321.1,0.001,BTCUSDT
2025-09-29 23:58:19.604,114321.2,0.032,BTCUSDT
2025-09-29 23:58:19.604,114321.4,0.137,BTCUSDT
2025-09-29 23:58:19.604,114321.5,0.002,BTCUSDT
2025-09-29 23:58:19.604,114321.5,1.313,BTCUSDT
2025-09-29 23:58:19.604,114321.6,0.002,BTCUSDT
2025-09-29 23:58:19.604,114321.6,1.313,BTCUSDT
2025-09-29 23:58:19.604,114321.6,0.002,BTCUSDT
2025-09-29 23:58:19.604,114321.7,0.002,BTCUSDT
2025-09-29 23:58:19.604,114321.9,0.012,BTCUSDT
2025-09-29 23:58:19.604,114321.9,0.001,BTCUSDT
2025-09-29 23:58:19.604,114322.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114322.0,0.005,BTCUSDT
2025-09-29 23:58:19.604,114322.1,0.001,BTCUSDT
2025-09-29 23:58:19.604,114322.1,0.921,BTCUSDT
2025-09-29 23:58:19.604,114322.1,0.011,BTCUSDT
2025-09-29 23:58:19.604,114322.2,0.002,BTCUSDT
2025-09-29 23:58:19.604,114322.2,0.227,BTCUSDT
2025-09-29 23:58:19.604,114322.3,0.012,BTCUSDT
2025-09-29 23:58:19.604,114322.3,0.001,BTCUSDT
2025-09-29 23:58:19.604,114322.3,0.004,BTCUSDT
2025-09-29 23:58:19.604,114322.4,0.04,BTCUSDT
2025-09-29 23:58:19.604,114322.5,0.04,BTCUSDT
2025-09-29 23:58:19.604,114322.5,0.066,BTCUSDT
2025-09-29 23:58:19.604,114322.5,0.05,BTCUSDT
2025-09-29 23:58:19.604,114322.6,0.009,BTCUSDT
2025-09-29 23:58:19.604,114322.6,0.002,BTCUSDT
2025-09-29 23:58:19.604,114322.6,0.002,BTCUSDT
2025-09-29 23:58:19.604,114322.6,0.004,BTCUSDT
2025-09-29 23:58:19.604,114322.7,1.313,BTCUSDT
2025-09-29 23:58:19.604,114322.7,0.002,BTCUSDT
2025-09-29 23:58:19.604,114322.7,0.002,BTCUSDT
2025-09-29 23:58:19.604,114322.7,0.002,BTCUSDT
2025-09-29 23:58:19.604,114322.8,0.184,BTCUSDT
2025-09-29 23:58:19.604,114322.8,0.002,BTCUSDT
2025-09-29 23:58:19.604,114322.8,1.313,BTCUSDT
2025-09-29 23:58:19.604,114322.9,0.001,BTCUSDT
2025-09-29 23:58:19.604,114322.9,0.003,BTCUSDT
2025-09-29 23:58:19.604,114323.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.1,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.1,0.013,BTCUSDT
2025-09-29 23:58:19.604,114323.1,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.1,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.1,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.1,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.1,0.049,BTCUSDT
2025-09-29 23:58:19.604,114323.1,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.2,0.002,BTCUSDT
2025-09-29 23:58:19.604,114323.2,0.002,BTCUSDT
2025-09-29 23:58:19.604,114323.2,0.087,BTCUSDT
2025-09-29 23:58:19.604,114323.4,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.4,0.002,BTCUSDT
2025-09-29 23:58:19.604,114323.4,0.002,BTCUSDT
2025-09-29 23:58:19.604,114323.5,0.008,BTCUSDT
2025-09-29 23:58:19.604,114323.7,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.7,0.001,BTCUSDT
2025-09-29 23:58:19.604,114323.8,0.64,BTCUSDT
2025-09-29 23:58:19.604,114324.0,0.002,BTCUSDT
2025-09-29 23:58:19.604,114324.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114324.0,0.366,BTCUSDT
2025-09-29 23:58:19.604,114324.0,0.002,BTCUSDT
2025-09-29 23:58:19.604,114324.0,0.36,BTCUSDT
2025-09-29 23:58:19.604,114324.1,0.002,BTCUSDT
2025-09-29 23:58:19.604,114324.1,1.18,BTCUSDT
2025-09-29 23:58:19.604,114324.2,0.656,BTCUSDT
2025-09-29 23:58:19.604,114324.3,0.004,BTCUSDT
2025-09-29 23:58:19.604,114324.3,0.013,BTCUSDT
2025-09-29 23:58:19.604,114324.4,0.038,BTCUSDT
2025-09-29 23:58:19.604,114324.6,0.027,BTCUSDT
2025-09-29 23:58:19.604,114324.6,0.002,BTCUSDT
2025-09-29 23:58:19.604,114324.6,0.35,BTCUSDT
2025-09-29 23:58:19.604,114324.6,0.001,BTCUSDT
2025-09-29 23:58:19.604,114324.9,0.001,BTCUSDT
2025-09-29 23:58:19.604,114324.9,0.016,BTCUSDT
2025-09-29 23:58:19.604,114325.0,0.114,BTCUSDT
2025-09-29 23:58:19.604,114325.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114325.0,0.004,BTCUSDT
2025-09-29 23:58:19.604,114325.0,0.002,BTCUSDT
2025-09-29 23:58:19.604,114325.0,0.2,BTCUSDT
2025-09-29 23:58:19.604,114325.0,0.002,BTCUSDT
2025-09-29 23:58:19.604,114325.0,0.077,BTCUSDT
2025-09-29 23:58:19.604,114325.0,0.002,BTCUSDT
2025-09-29 23:58:19.604,114325.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114325.0,0.002,BTCUSDT
2025-09-29 23:58:19.604,114325.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114325.2,0.001,BTCUSDT
2025-09-29 23:58:19.604,114325.2,0.002,BTCUSDT
2025-09-29 23:58:19.604,114325.2,0.656,BTCUSDT
2025-09-29 23:58:19.604,114325.2,2.31,BTCUSDT
2025-09-29 23:58:19.604,114325.2,0.051,BTCUSDT
2025-09-29 23:58:19.604,114325.2,0.016,BTCUSDT
2025-09-29 23:58:19.604,114325.3,0.001,BTCUSDT
2025-09-29 23:58:19.604,114325.3,0.469,BTCUSDT
2025-09-29 23:58:19.604,114325.3,1.313,BTCUSDT
2025-09-29 23:58:19.604,114325.3,0.051,BTCUSDT
2025-09-29 23:58:19.604,114325.4,0.001,BTCUSDT
2025-09-29 23:58:19.604,114325.4,0.001,BTCUSDT
2025-09-29 23:58:19.604,114325.4,0.05,BTCUSDT
2025-09-29 23:58:19.604,114325.5,0.066,BTCUSDT
2025-09-29 23:58:19.604,114325.6,0.002,BTCUSDT
2025-09-29 23:58:19.604,114325.7,0.001,BTCUSDT
2025-09-29 23:58:19.604,114325.8,0.001,BTCUSDT
2025-09-29 23:58:19.604,114325.8,0.002,BTCUSDT
2025-09-29 23:58:19.604,114325.8,0.002,BTCUSDT
2025-09-29 23:58:19.604,114325.9,0.921,BTCUSDT
2025-09-29 23:58:19.604,114325.9,0.002,BTCUSDT
2025-09-29 23:58:19.604,114325.9,0.001,BTCUSDT
2025-09-29 23:58:19.604,114325.9,0.006,BTCUSDT
2025-09-29 23:58:19.604,114326.0,2.999,BTCUSDT
2025-09-29 23:58:19.604,114326.0,1.0,BTCUSDT
2025-09-29 23:58:19.604,114326.0,0.021,BTCUSDT
2025-09-29 23:58:19.604,114326.1,0.001,BTCUSDT
2025-09-29 23:58:19.604,114326.1,0.002,BTCUSDT
2025-09-29 23:58:19.604,114326.2,0.002,BTCUSDT
2025-09-29 23:58:19.604,114326.2,0.002,BTCUSDT
2025-09-29 23:58:19.604,114326.2,0.02,BTCUSDT
2025-09-29 23:58:19.604,114326.2,0.001,BTCUSDT
2025-09-29 23:58:19.604,114326.4,0.004,BTCUSDT
2025-09-29 23:58:19.604,114326.4,0.001,BTCUSDT
2025-09-29 23:58:19.604,114326.4,0.002,BTCUSDT
2025-09-29 23:58:19.604,114326.5,0.001,BTCUSDT
2025-09-29 23:58:19.604,114326.5,0.002,BTCUSDT
2025-09-29 23:58:19.604,114326.5,1.0,BTCUSDT
2025-09-29 23:58:19.604,114326.5,0.002,BTCUSDT
2025-09-29 23:58:19.604,114326.5,0.002,BTCUSDT
2025-09-29 23:58:19.604,114326.6,0.007,BTCUSDT
2025-09-29 23:58:19.604,114326.6,0.007,BTCUSDT
2025-09-29 23:58:19.604,114326.6,0.057,BTCUSDT
2025-09-29 23:58:19.604,114326.7,0.002,BTCUSDT
2025-09-29 23:58:19.604,114326.8,0.348,BTCUSDT
2025-09-29 23:58:19.604,114326.9,0.001,BTCUSDT
2025-09-29 23:58:19.604,114327.0,0.001,BTCUSDT
2025-09-29 23:58:19.604,114327.0,0.002,BTCUSDT
2025-09-29 23:58:19.604,114327.0,0.185,BTCUSDT
2025-09-29 23:58:19.604,114327.1,0.006,BTCUSDT
2025-09-29 23:58:19.604,114327.1,0.001,BTCUSDT
2025-09-29 23:58:19.604,114327.1,0.002,BTCUSDT
2025-09-29 23:58:19.604,114327.3,0.002,BTCUSDT
2025-09-29 23:58:19.604,114327.3,0.002,BTCUSDT
2025-09-29 23:58:19.604,114327.3,0.001,BTCUSDT
2025-09-29 23:58:19.604,114327.3,0.262,BTCUSDT
2025-09-29 23:58:19.604,114327.4,0.005,BTCUSDT
2025-09-29 23:58:19.604,114327.4,0.051,BTCUSDT
2025-09-29 23:58:19.604,114327.5,0.001,BTCUSDT
2025-09-29 23:58:19.604,114327.5,0.038,BTCUSDT
2025-09-29 23:58:19.604,114327.5,0.076,BTCUSDT
2025-09-29 23:58:19.604,114327.5,0.051,BTCUSDT
2025-09-29 23:58:19.604,114327.6,0.009,BTCUSDT
2025-09-29 23:58:19.604,114327.6,0.002,BTCUSDT
2025-09-29 23:58:19.604,114327.6,0.249,BTCUSDT
2025-09-29 23:58:19.604,114327.8,0.001,BTCUSDT
2025-09-29 23:58:19.604,114327.9,0.001,BTCUSDT
2025-09-29 23:58:19.604,114328.0,0.02,BTCUSDT
2025-09-29 23:58:19.604,114328.1,0.262,BTCUSDT
2025-09-29 23:58:19.604,114328.2,0.002,BTCUSDT
2025-09-29 23:58:19.604,114328.2,0.002,BTCUSDT
2025-09-29 23:58:19.604,114328.2,0.002,BTCUSDT
2025-09-29 23:58:19.604,114328.2,0.002,BTCUSDT
2025-09-29 23:58:19.604,114328.3,0.001,BTCUSDT
2025-09-29 23:58:19.604,114328.5,0.001,BTCUSDT
2025-09-29 23:58:19.604,114328.5,0.187,BTCUSDT
2025-09-29 23:58:19.604,114328.5,0.001,BTCUSDT
2025-09-29 23:58:19.604,114328.5,0.044,BTCUSDT
2025-09-29 23:58:19.604,114328.6,0.038,BTCUSDT
2025-09-29 23:58:19.604,114328.6,0.001,BTCUSDT
2025-09-29 23:58:19.604,114328.7,0.019,BTCUSDT
2025-09-29 23:58:19.604,114328.7,0.038,BTCUSDT
2025-09-29 23:58:19.605,114328.7,1.451,BTCUSDT
2025-09-29 23:58:19.605,114328.8,0.001,BTCUSDT
2025-09-29 23:58:19.605,114328.8,0.001,BTCUSDT
2025-09-29 23:58:19.605,114328.8,0.005,BTCUSDT
2025-09-29 23:58:19.605,114328.8,0.002,BTCUSDT
2025-09-29 23:58:19.605,114328.9,0.01,BTCUSDT
2025-09-29 23:58:19.605,114329.1,0.04,BTCUSDT
2025-09-29 23:58:19.605,114329.1,0.001,BTCUSDT
2025-09-29 23:58:19.605,114329.2,0.002,BTCUSDT
2025-09-29 23:58:19.605,114329.2,0.04,BTCUSDT
2025-09-29 23:58:19.605,114329.2,0.001,BTCUSDT
2025-09-29 23:58:19.605,114329.2,0.004,BTCUSDT
2025-09-29 23:58:19.605,114329.3,0.032,BTCUSDT
2025-09-29 23:58:19.605,114329.4,0.002,BTCUSDT
2025-09-29 23:58:19.605,114329.4,0.002,BTCUSDT
2025-09-29 23:58:19.605,114329.5,0.005,BTCUSDT
2025-09-29 23:58:19.605,114329.5,0.04,BTCUSDT
2025-09-29 23:58:19.605,114329.5,0.078,BTCUSDT
2025-09-29 23:58:19.605,114329.6,0.04,BTCUSDT
2025-09-29 23:58:19.605,114329.6,0.002,BTCUSDT
2025-09-29 23:58:19.605,114329.6,0.355,BTCUSDT
2025-09-29 23:58:19.605,114329.6,0.002,BTCUSDT
2025-09-29 23:58:19.605,114329.7,0.001,BTCUSDT
2025-09-29 23:58:19.605,114329.7,0.04,BTCUSDT
2025-09-29 23:58:19.605,114329.7,0.184,BTCUSDT
2025-09-29 23:58:19.605,114329.7,0.009,BTCUSDT
2025-09-29 23:58:19.605,114329.7,0.04,BTCUSDT
2025-09-29 23:58:19.605,114329.8,0.009,BTCUSDT
2025-09-29 23:58:19.605,114329.9,0.001,BTCUSDT
2025-09-29 23:58:19.605,114329.9,0.012,BTCUSDT
2025-09-29 23:58:19.605,114329.9,0.04,BTCUSDT
2025-09-29 23:58:19.605,114329.9,0.009,BTCUSDT
2025-09-29 23:58:19.605,114329.9,0.032,BTCUSDT
2025-09-29 23:58:19.605,114329.9,0.002,BTCUSDT
2025-09-29 23:58:19.605,114330.0,0.01,BTCUSDT
2025-09-29 23:58:19.605,114330.0,0.166,BTCUSDT
2025-09-29 23:58:19.605,114330.0,0.15,BTCUSDT
2025-09-29 23:58:19.605,114330.0,0.001,BTCUSDT
2025-09-29 23:58:19.605,114330.0,0.517,BTCUSDT
2025-09-29 23:58:19.605,114330.0,0.391,BTCUSDT
2025-09-29 23:58:19.605,114330.0,0.04,BTCUSDT
2025-09-29 23:58:19.605,114330.0,0.04,BTCUSDT
2025-09-29 23:58:19.605,114330.0,0.001,BTCUSDT
2025-09-29 23:58:19.605,114330.0,0.002,BTCUSDT
2025-09-29 23:58:19.605,114330.0,0.001,BTCUSDT
2025-09-29 23:58:19.605,114330.2,0.04,BTCUSDT
2025-09-29 23:58:19.605,114330.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114330.3,0.002,BTCUSDT
2025-09-29 23:58:19.605,114330.3,0.031,BTCUSDT
2025-09-29 23:58:19.605,114330.3,0.492,BTCUSDT
2025-09-29 23:58:19.605,114330.4,0.35,BTCUSDT
2025-09-29 23:58:19.605,114330.5,0.001,BTCUSDT
2025-09-29 23:58:19.605,114330.6,0.04,BTCUSDT
2025-09-29 23:58:19.605,114330.6,0.002,BTCUSDT
2025-09-29 23:58:19.605,114330.6,0.016,BTCUSDT
2025-09-29 23:58:19.605,114330.6,0.003,BTCUSDT
2025-09-29 23:58:19.605,114330.7,0.032,BTCUSDT
2025-09-29 23:58:19.605,114330.9,0.004,BTCUSDT
2025-09-29 23:58:19.605,114330.9,0.001,BTCUSDT
2025-09-29 23:58:19.605,114331.0,0.001,BTCUSDT
2025-09-29 23:58:19.605,114331.0,0.036,BTCUSDT
2025-09-29 23:58:19.605,114331.0,0.294,BTCUSDT
2025-09-29 23:58:19.605,114331.1,0.002,BTCUSDT
2025-09-29 23:58:19.605,114331.1,1.313,BTCUSDT
2025-09-29 23:58:19.605,114331.1,0.161,BTCUSDT
2025-09-29 23:58:19.605,114331.2,0.001,BTCUSDT
2025-09-29 23:58:19.605,114331.2,0.002,BTCUSDT
2025-09-29 23:58:19.605,114331.3,0.002,BTCUSDT
2025-09-29 23:58:19.605,114331.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114331.3,0.032,BTCUSDT
2025-09-29 23:58:19.605,114331.4,0.002,BTCUSDT
2025-09-29 23:58:19.605,114331.4,0.001,BTCUSDT
2025-09-29 23:58:19.605,114331.5,0.001,BTCUSDT
2025-09-29 23:58:19.605,114331.5,0.04,BTCUSDT
2025-09-29 23:58:19.605,114331.6,0.003,BTCUSDT
2025-09-29 23:58:19.605,114331.7,0.002,BTCUSDT
2025-09-29 23:58:19.605,114331.7,0.002,BTCUSDT
2025-09-29 23:58:19.605,114331.8,0.001,BTCUSDT
2025-09-29 23:58:19.605,114331.8,0.002,BTCUSDT
2025-09-29 23:58:19.605,114331.8,0.137,BTCUSDT
2025-09-29 23:58:19.605,114331.9,0.002,BTCUSDT
2025-09-29 23:58:19.605,114331.9,0.002,BTCUSDT
2025-09-29 23:58:19.605,114331.9,0.017,BTCUSDT
2025-09-29 23:58:19.605,114331.9,2.06,BTCUSDT
2025-09-29 23:58:19.605,114331.9,0.002,BTCUSDT
2025-09-29 23:58:19.605,114332.0,0.001,BTCUSDT
2025-09-29 23:58:19.605,114332.0,0.921,BTCUSDT
2025-09-29 23:58:19.605,114332.0,1.313,BTCUSDT
2025-09-29 23:58:19.605,114332.1,0.003,BTCUSDT
2025-09-29 23:58:19.605,114332.2,0.002,BTCUSDT
2025-09-29 23:58:19.605,114332.2,0.002,BTCUSDT
2025-09-29 23:58:19.605,114332.2,0.001,BTCUSDT
2025-09-29 23:58:19.605,114332.2,0.002,BTCUSDT
2025-09-29 23:58:19.605,114332.3,0.002,BTCUSDT
2025-09-29 23:58:19.605,114332.3,0.08,BTCUSDT
2025-09-29 23:58:19.605,114332.4,0.089,BTCUSDT
2025-09-29 23:58:19.605,114332.4,0.002,BTCUSDT
2025-09-29 23:58:19.605,114332.4,0.366,BTCUSDT
2025-09-29 23:58:19.605,114332.6,0.002,BTCUSDT
2025-09-29 23:58:19.605,114332.6,0.001,BTCUSDT
2025-09-29 23:58:19.605,114332.7,0.002,BTCUSDT
2025-09-29 23:58:19.605,114332.9,0.002,BTCUSDT
2025-09-29 23:58:19.605,114332.9,0.004,BTCUSDT
2025-09-29 23:58:19.605,114333.0,0.1,BTCUSDT
2025-09-29 23:58:19.605,114333.0,0.262,BTCUSDT
2025-09-29 23:58:19.605,114333.0,0.004,BTCUSDT
2025-09-29 23:58:19.605,114333.0,0.05,BTCUSDT
2025-09-29 23:58:19.605,114333.0,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.0,0.002,BTCUSDT
2025-09-29 23:58:19.605,114333.0,0.188,BTCUSDT
2025-09-29 23:58:19.605,114333.1,0.09,BTCUSDT
2025-09-29 23:58:19.605,114333.2,0.002,BTCUSDT
2025-09-29 23:58:19.605,114333.2,1.313,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.061,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.002,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.004,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.05,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.005,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.002,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.002,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.4,0.046,BTCUSDT
2025-09-29 23:58:19.605,114333.5,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.6,0.002,BTCUSDT
2025-09-29 23:58:19.605,114333.6,1.978,BTCUSDT
2025-09-29 23:58:19.605,114333.6,0.187,BTCUSDT
2025-09-29 23:58:19.605,114333.6,0.989,BTCUSDT
2025-09-29 23:58:19.605,114333.7,0.994,BTCUSDT
2025-09-29 23:58:19.605,114333.7,0.987,BTCUSDT
2025-09-29 23:58:19.605,114333.7,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.8,0.022,BTCUSDT
2025-09-29 23:58:19.605,114333.8,0.032,BTCUSDT
2025-09-29 23:58:19.605,114333.9,0.001,BTCUSDT
2025-09-29 23:58:19.605,114333.9,0.021,BTCUSDT
2025-09-29 23:58:19.605,114333.9,0.035,BTCUSDT
2025-09-29 23:58:19.605,114334.1,0.001,BTCUSDT
2025-09-29 23:58:19.605,114334.2,0.002,BTCUSDT
2025-09-29 23:58:19.605,114334.2,0.001,BTCUSDT
2025-09-29 23:58:19.605,114334.2,0.002,BTCUSDT
2025-09-29 23:58:19.605,114334.3,0.002,BTCUSDT
2025-09-29 23:58:19.605,114334.4,0.184,BTCUSDT
2025-09-29 23:58:19.605,114334.4,0.001,BTCUSDT
2025-09-29 23:58:19.605,114334.5,0.001,BTCUSDT
2025-09-29 23:58:19.605,114334.5,0.001,BTCUSDT
2025-09-29 23:58:19.605,114334.5,0.006,BTCUSDT
2025-09-29 23:58:19.605,114334.8,0.001,BTCUSDT
2025-09-29 23:58:19.605,114334.8,0.002,BTCUSDT
2025-09-29 23:58:19.605,114334.9,0.001,BTCUSDT
2025-09-29 23:58:19.605,114334.9,0.002,BTCUSDT
2025-09-29 23:58:19.605,114334.9,0.001,BTCUSDT
2025-09-29 23:58:19.605,114335.0,0.052,BTCUSDT
2025-09-29 23:58:19.605,114335.0,0.002,BTCUSDT
2025-09-29 23:58:19.605,114335.1,0.001,BTCUSDT
2025-09-29 23:58:19.605,114335.2,0.355,BTCUSDT
2025-09-29 23:58:19.605,114335.3,0.022,BTCUSDT
2025-09-29 23:58:19.605,114335.4,0.021,BTCUSDT
2025-09-29 23:58:19.605,114335.4,0.001,BTCUSDT
2025-09-29 23:58:19.605,114335.4,0.002,BTCUSDT
2025-09-29 23:58:19.605,114335.5,0.002,BTCUSDT
2025-09-29 23:58:19.605,114335.6,0.921,BTCUSDT
2025-09-29 23:58:19.605,114335.6,0.001,BTCUSDT
2025-09-29 23:58:19.605,114335.6,0.016,BTCUSDT
2025-09-29 23:58:19.605,114335.7,0.003,BTCUSDT
2025-09-29 23:58:19.605,114335.9,0.045,BTCUSDT
2025-09-29 23:58:19.605,114336.0,0.361,BTCUSDT
2025-09-29 23:58:19.605,114336.0,0.039,BTCUSDT
2025-09-29 23:58:19.605,114336.0,0.985,BTCUSDT
2025-09-29 23:58:19.605,114336.0,0.002,BTCUSDT
2025-09-29 23:58:19.605,114336.0,0.001,BTCUSDT
2025-09-29 23:58:19.605,114336.1,0.473,BTCUSDT
2025-09-29 23:58:19.605,114336.2,0.35,BTCUSDT
2025-09-29 23:58:19.605,114336.2,0.045,BTCUSDT
2025-09-29 23:58:19.605,114336.3,0.017,BTCUSDT
2025-09-29 23:58:19.605,114336.3,0.016,BTCUSDT
2025-09-29 23:58:19.605,114336.3,0.04,BTCUSDT
2025-09-29 23:58:19.605,114336.5,0.001,BTCUSDT
2025-09-29 23:58:19.605,114336.5,0.027,BTCUSDT
2025-09-29 23:58:19.605,114336.5,0.002,BTCUSDT
2025-09-29 23:58:19.605,114336.6,0.001,BTCUSDT
2025-09-29 23:58:19.605,114336.6,0.002,BTCUSDT
2025-09-29 23:58:19.605,114336.6,0.002,BTCUSDT
2025-09-29 23:58:19.605,114336.6,0.002,BTCUSDT
2025-09-29 23:58:19.605,114336.8,1.5,BTCUSDT
2025-09-29 23:58:19.605,114336.8,0.005,BTCUSDT
2025-09-29 23:58:19.605,114337.0,1.356,BTCUSDT
2025-09-29 23:58:19.605,114337.1,0.743,BTCUSDT
2025-09-29 23:58:19.605,114337.2,0.002,BTCUSDT
2025-09-29 23:58:19.605,114337.2,0.002,BTCUSDT
2025-09-29 23:58:19.605,114337.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114337.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114337.5,0.002,BTCUSDT
2025-09-29 23:58:19.605,114337.6,0.002,BTCUSDT
2025-09-29 23:58:19.605,114337.7,1.313,BTCUSDT
2025-09-29 23:58:19.605,114337.8,0.002,BTCUSDT
2025-09-29 23:58:19.605,114337.8,0.011,BTCUSDT
2025-09-29 23:58:19.605,114337.8,0.001,BTCUSDT
2025-09-29 23:58:19.605,114337.8,0.002,BTCUSDT
2025-09-29 23:58:19.605,114337.8,0.003,BTCUSDT
2025-09-29 23:58:19.605,114337.9,0.002,BTCUSDT
2025-09-29 23:58:19.605,114337.9,0.002,BTCUSDT
2025-09-29 23:58:19.605,114337.9,0.009,BTCUSDT
2025-09-29 23:58:19.605,114338.0,0.001,BTCUSDT
2025-09-29 23:58:19.605,114338.0,0.339,BTCUSDT
2025-09-29 23:58:19.605,114338.2,0.001,BTCUSDT
2025-09-29 23:58:19.605,114338.3,0.001,BTCUSDT
2025-09-29 23:58:19.605,114338.3,0.002,BTCUSDT
2025-09-29 23:58:19.605,114338.4,0.794,BTCUSDT
2025-09-29 23:58:19.605,114338.6,1.295,BTCUSDT
2025-09-29 23:58:19.616,114338.6,0.064,BTCUSDT
2025-09-29 23:58:19.617,114338.6,0.001,BTCUSDT
2025-09-29 23:58:19.617,114338.6,0.001,BTCUSDT
2025-09-29 23:58:19.617,114338.6,0.115,BTCUSDT
